title,url,brand,category,stock,article,price,image_url,description
"Вилка переключения 1-2 передачи Foton 244, Jinma 244/264",https://zip-agro.ru/vilka-pereklyucheniya-1-2-peredachi-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT250.37.131,882.05,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d0b2d0b8d0bbd0bad0b0-d0bfd0b5d180d0b5d0bad0bbd18ed187d0b5d0bdd0b8d18f-1-2-d0bfd0b5d180d0b5d0b4d0b0d187d0b8-foton-244-jinma-244-264_60e41a067fb22-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Вилка переключения 1-2 передачи Foton 354/404,https://zip-agro.ru/vilka-pereklyucheniya-1-2-peredachi-foton-354404,Foton,Запчасти,В наличии,FT300.37.148,905.05,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/4/d0b2d0b8d0bbd0bad0b0-d0bfd0b5d180d0b5d0bad0bbd18ed187d0b5d0bdd0b8d18f-1-2-d0bfd0b5d180d0b5d0b4d0b0d187d0b8-foton-354-404_60e41a0c40437-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Вилка переключения 3-4 передачи Foton 244,https://zip-agro.ru/vilka-pereklyucheniya-3-4-peredachi-foton-244,Foton,Запчасти,В наличии,FT250.37.142,599.15,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/7/d0b2d0b8d0bbd0bad0b0-d0bfd0b5d180d0b5d0bad0bbd18ed187d0b5d0bdd0b8d18f-3-4-d0bfd0b5d180d0b5d0b4d0b0d187d0b8-foton-244_60e41a11b43c8-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
"Вилка переключения 3-4 передачи Foton 244, Jinma 244/264",https://zip-agro.ru/vilka-pereklyucheniya-3-4-peredachi-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT250.37.143,909.65,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/3/d0b2d0b8d0bbd0bad0b0-d0bfd0b5d180d0b5d0bad0bbd18ed187d0b5d0bdd0b8d18f-3-4-d0bfd0b5d180d0b5d0b4d0b0d187d0b8-foton-244-jinma-244-264_60e41a16b8e4c-170x170.jpeg,"Вилка переключения 3-4 передачи Foton 244, Jinma 244/264
Диаметр под ось (мм) — 15
Высота втулки под.."
Вилка переключения 3-4 передачи Foton 354/404,https://zip-agro.ru/vilka-pereklyucheniya-3-4-peredachi-foton-354404,Foton,Запчасти,В наличии,FT300.37.147,909.65,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/7/d0b2d0b8d0bbd0bad0b0-d0bfd0b5d180d0b5d0bad0bbd18ed187d0b5d0bdd0b8d18f-3-4-d0bfd0b5d180d0b5d0b4d0b0d187d0b8-foton-354-404_60e41a1ca601a-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
"Вилка переключения задней передачи Foton 244, Jinma 244/264",https://zip-agro.ru/vilka-pereklyucheniya-zadnej-peredachi-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT250.37.118,1048.80,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d0b2d0b8d0bbd0bad0b0-d0bfd0b5d180d0b5d0bad0bbd18ed187d0b5d0bdd0b8d18f-d0b7d0b0d0b4d0bdd0b5d0b9-d0bfd0b5d180d0b5d0b4d0b0d187d0b8-foton-244_60e41a22bc55d-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
"Вилка переключения оборотов ВОМ Foton 244, Jinma 244/264",https://zip-agro.ru/vilka-pereklyucheniya-oborotov-vom-foton-244-jinma-244264,Foton,Запчасти,В наличии,TE250.413B-02,1051.10,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/7/d0b2d0b8d0bbd0bad0b0-d0bfd0b5d180d0b5d0bad0bbd18ed187d0b5d0bdd0b8d18f-d0bed0b1d0bed180d0bed182d0bed0b2-d0b2d0bed0bc-foton-244-jinma-244-264_60e41a27b7b83-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Вилка переключения скоростей вспомогательная Foton 354/404,https://zip-agro.ru/vilka-pereklyucheniya-skorostej-vspomogatelnaya-foton-354404,Foton,Запчасти,В наличии,FT300.37.145,1051.10,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d0b2d0b8d0bbd0bad0b0-d0bfd0b5d180d0b5d0bad0bbd18ed187d0b5d0bdd0b8d18f-d181d0bad0bed180d0bed181d182d0b5d0b9-d0b2d181d0bfd0bed0bcd0be_60e41a2d6b22d-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
"Вилка раздаточной коробки Foton 244, Jinma 244/264",https://zip-agro.ru/vilka-razdatochnoj-korobki-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT254.42F.123,1051.10,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d0b2d0b8d0bbd0bad0b0-d180d0b0d0b7d0b4d0b0d182d0bed187d0bdd0bed0b9-d0bad0bed180d0bed0b1d0bad0b8-foton-244-jinma-244-264_60e41a330ee98-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Вилка регулировочная тормозной тяги Foton 240/244,https://zip-agro.ru/vilka-regulirovochnaya-tormoznoj-tyagi-foton-240244,Foton,Запчасти,В наличии,FT250.43.103,379.50,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d0b2d0b8d0bbd0bad0b0-d180d0b5d0b3d183d0bbd0b8d180d0bed0b2d0bed187d0bdd0b0d18f-d182d0bed180d0bcd0bed0b7d0bdd0bed0b9-d182d18fd0b3d0b8-foto_60e41a3811bb8-170x170.jpeg,"Вилка регулировочная тормозной тяги Foton 240/244
Длина вилки (мм) — 60
Ширина внутри (мм) — 10
Диам.."
"Включатель тормозных стопов (лягушка стопов)  Foton 244, ДТЗ 244, Jinma 244/264",https://zip-agro.ru/vklyuchatel-tormoznyh-stopov-lyagushka-stopov-foton-244-dtz-244-jinma-244264,Foton,Запчасти,В наличии,FT300.48.033(J),618.70,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d0b2d0bad0bbd18ed187d0b0d182d0b5d0bbd18c-d182d0bed180d0bcd0bed0b7d0bdd18bd185-d181d182d0bed0bfd0bed0b2-d0bbd18fd0b3d183d188d0bad0b0_60e41a3d8da12-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
"Втулка 70x75x40 переднего моста Foton 244, Jinma 244/264",https://zip-agro.ru/vtulka-70x75x40-perednego-mosta-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT254.31F.122,425.50,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d0b2d182d183d0bbd0bad0b0-70x75x40-d0bfd0b5d180d0b5d0b4d0bdd0b5d0b3d0be-d0bcd0bed181d182d0b0-foton-244-jinma-244-264_60e41a438870c-170x170.jpeg,"Втулка переднего моста 70*75*40 Foton 244, Jinma 244/264
Вес (гр.) —
                               .."
Втулка вала подъемника 3 (пластиковая) Foton 240/244,https://zip-agro.ru/vtulka-vala-podaemnika-3-plastikovaya-foton-240244,Foton,Запчасти,В наличии,TE250.55.114,336.95,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d0b2d182d183d0bbd0bad0b0-d0b2d0b0d0bbd0b0-d0bfd0bed0b4d18ad0b5d0bcd0bdd0b8d0bad0b0-3-d0bfd0bbd0b0d181d182d0b8d0bad0bed0b2d0b0d18f-foton_60e41a48a2b26-170x170.jpeg,"Втулка вала подъемника 3 (пластиковая) Foton 240/244
Диаметр (мм) — 45 / 51
Ширина (мм) — 40
Вес (гр.."
"Втулка верхняя поворотного кулака 35X39X30 Foton 244, Jinma 244/264",https://zip-agro.ru/vtulka-verhnyaya-povorotnogo-kulaka-35x39x30-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT254.31F.104,460.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/2/d0b2d182d183d0bbd0bad0b0-d0b2d0b5d180d185d0bdd18fd18f-d0bfd0bed0b2d0bed180d0bed182d0bdd0bed0b3d0be-d0bad183d0bbd0b0d0bad0b0-35x39x30-foton-2_60e41a4e44159-170x170.jpeg,"Втулка верхняя поворотного кулака 35*39*30 Foton 244, Jinma 244/264
                                .."
"Втулка задней опоры переднего моста70x75x40 Foton 244, Jinma 244/264",https://zip-agro.ru/vtulka-zadnej-opory-perednego-mosta70x75x40-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT254.31F.129,776.25,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d0b2d182d183d0bbd0bad0b0-d0b7d0b0d0b4d0bdd0b5d0b9-d0bed0bfd0bed180d18b-d0bfd0b5d180d0b5d0b4d0bdd0b5d0b3d0be-d0bcd0bed181d182d0b070x75x40-f_60e41a534788c-170x170.jpeg,"Втулка задней опоры переднего моста70*75*40 Foton 244, Jinma 244/264
                               .."
"Втулка корпуса конечной передачи диаметр 50 мм L-35 мм DongFeng 240/244, Foton 240/244, Jinma 240/244",https://zip-agro.ru/vtulka-korpusa-konechnoj-peredachi-diametr-50-mm-l-35-mm-dongfeng-240244-foton-240244-jinma-240244,Foton,Запчасти,В наличии,304.31.217-1,792.35,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d0b2d182d183d0bbd0bad0b0-d0bad0bed180d0bfd183d181d0b0-d0bad0bed0bdd0b5d187d0bdd0bed0b9-d0bfd0b5d180d0b5d0b4d0b0d187d0b8-o50mm-l-35mm-dongfeng_60e419f8cab51-170x170.jpeg,"Втулка корпуса конечной передачи Ø50mm L-35mm  DongFeng 240/244, Foton 240/244, Jinma 240/244      
.."
"Втулка передней опоры перед моста диаметр 45 мм L-43 мм DongFeng 240/244, Foton 240/244, Jinma 240/244",https://zip-agro.ru/vtulka-perednej-opory-pered-mosta-diametr-45-mm-l-43-mm-dongfeng-240244-foton-240244-jinma-240244,Foton,Запчасти,В наличии,304.31.219-1,706.10,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d0b2d182d183d0bbd0bad0b0-d0bfd0b5d180d0b5d0b4d0bdd0b5d0b9-d0bed0bfd0bed180d18b-d0bfd0b5d180d0b5d0b4-d0bcd0bed181d182d0b0-o45mm-l-43mm-dongfeng_60e41a0e47dd5-170x170.jpeg,"Втулка передней опоры перед моста Ø45mm H-43mm DongFeng 240/244, Foton 240/244, Jinma 240/244      
.."
"Втулка передней опоры переднего моста 45X50X45 Foton 244, Jinma 244/264",https://zip-agro.ru/vtulka-perednej-opory-perednego-mosta-45x50x45-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT254.31F.136,499.10,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d0b2d182d183d0bbd0bad0b0-d0bfd0b5d180d0b5d0b4d0bdd0b5d0b9-d0bed0bfd0bed180d18b-d0bfd0b5d180d0b5d0b4d0bdd0b5d0b3d0be-d0bcd0bed181d182_60e41a5869e59-170x170.jpeg,"Втулка передней опоры переднего моста 45*50*45 Foton 244, Jinma 244/264
                            .."
Втулка подшипника полуоси Foton 254,https://zip-agro.ru/vtulka-podshipnika-poluosi-foton-254,Foton,Запчасти,В наличии,FT254.31F.123,589.95,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/4/d0b2d182d183d0bbd0bad0b0-d0bfd0bed0b4d188d0b8d0bfd0bdd0b8d0bad0b0-d0bfd0bed0bbd183d0bed181d0b8-foton-254_60e41a5d58ab3-170x170.jpeg,"Втулка подшипника полуоси Foton 254
Диаметр (мм) — 60 / 72
Ширина (мм) — 14
Вес (гр.) — 135
        .."
"Втулка распорная большая Foton 244, Jinma 244/264",https://zip-agro.ru/vtulka-raspornaya-bolshaya-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT250.37.134,425.50,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d0b2d182d183d0bbd0bad0b0-d180d0b0d181d0bfd0bed180d0bdd0b0d18f-d0b1d0bed0bbd18cd188d0b0d18f-foton-244-jinma-244-264_60e41a62478c2-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
"Втулка сальника переднего моста L-17 мм, диаметр 38 мм, диаметр внутр. 28/32 мм Foton 244, Jinma 244/264",https://zip-agro.ru/vtulka-salnika-perednego-mosta-l-17-mm-diametr-38-mm-diametr-vnutr-2832-mm-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT254.31F.128,425.50,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d0b2d182d183d0bbd0bad0b0-d181d0b0d0bbd18cd0bdd0b8d0bad0b0-d0bfd0b5d180d0b5d0b4d0bdd0b5d0b3d0be-d0bcd0bed181d182d0b0-l-17mm-d-38mm-dd0b2_60e41a67cbb09-170x170.jpeg,"Втулка сальника переднего моста L-17 mm Ø38 mm Ø28/32 mm Foton 244, Jinma 244/264
Диаметр втулки (мм.."
"Втулка соединительная L-17 мм, диаметр 85 мм, Z-31 Foton 244, Jinma 244/264",https://zip-agro.ru/vtulka-soedinitelnaya-l-17-mm-diametr-85-mm-z-31-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT250.37.136,1354.70,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d0b2d182d183d0bbd0bad0b0-d181d0bed0b5d0b4d0b8d0bdd0b8d182d0b5d0bbd18cd0bdd0b0d18f-l-17mm-d-85mm-z-31-foton-244-jinma-244-264_60e41a6d4a7d1-170x170.jpeg,"Втулка соеденительная Foton 244, Jinma 244/264
Диаметр (мм) — 85
Ширина (мм) — 17
Количество шлицов .."
"Втулка шестерни 3 передачи L-30 мм, диаметр 50 мм, Z-26 Foton 354/404",https://zip-agro.ru/vtulka-shesterni-3-peredachi-l-30-mm-diametr-50-mm-z-26-foton-354404,Foton,Запчасти,В наличии,FT300.37.130,657.80,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/3/d0b2d182d183d0bbd0bad0b0-d188d0b5d181d182d0b5d180d0bdd0b8-3-d0bfd0b5d180d0b5d0b4d0b0d187d0b8-l-30mm-d-50mm-z-26-foton-354-404_60e41a7265a14-170x170.jpeg,"Втулка шестерни 3 передачи L-30 mm, Ø50 mm, Z-26 Foton 354/404
Вес (гр.) —
                         .."
"Гайка круглая M27x1,5 Foton 240/244",https://zip-agro.ru/gajka-kruglaya-m27x15-foton-240244,Foton,Запчасти,В наличии,"GB/T810-M27x1,5",161.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d0b3d0b0d0b9d0bad0b0-d0bad180d183d0b3d0bbd0b0d18f-m27x15-foton-240-244_60e41f44e42fe-170x170.jpeg,"Гайка круглая M27x1,5 Foton 240/244
Диаметр (мм) — 41
Резьба — М28
Вес (гр.) — 50
                  .."
"Гайка М24х1,5 Foton 240/244",https://zip-agro.ru/gajka-m24h15-foton-240244,Foton,Запчасти,В наличии,FTGBT812-M24X1.,96.60,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d0b3d0b0d0b9d0bad0b0-d0bc24d18515-foton-240-244_60e41a77851cf-170x170.jpeg,"Гайка М24х1,5 Foton 240/244
Резьба — М27
Диаметр наружный (мм) — 41
Ширина (мм) — 9
Вес (гр.) — 52
 .."
"Гидравлический цилиндр рулевого механизма Foton 244, ДТЗ 244, Jinma 244/264",https://zip-agro.ru/gidravlicheskij-tsilindr-rulevogo-mehanizma-foton-244-dtz-244-jinma-244264,Foton,Запчасти,В наличии,FT254.31F.015,7377.25,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d0b3d0b8d0b4d180d0b0d0b2d0bbd0b8d187d0b5d181d0bad0b8d0b9-d186d0b8d0bbd0b8d0bdd0b4d180-d180d183d0bbd0b5d0b2d0bed0b3d0be-d0bcd0b5d185_60e41a7c85ed1-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
"Гильза гидроцилиндра подъемника Foton 244, ДТЗ 244, Jinma 244/264",https://zip-agro.ru/gilza-gidrotsilindra-podaemnika-foton-244-dtz-244-jinma-244264,Foton,Запчасти,В наличии,TE250.55.102,2628.90,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d0b3d0b8d0bbd18cd0b7d0b0-d0b3d0b8d0b4d180d0bed186d0b8d0bbd0b8d0bdd0b4d180d0b0-d0bfd0bed0b4d18ad0b5d0bcd0bdd0b8d0bad0b0-foton-244-d0b4d182_60e41a8188112-170x170.jpeg,"Гидравлический цилиндр Foton 244, ДТЗ 244, Jinma 244/264 Размеры: H-187mm, Ø70/83mm
                .."
Главная пара заднего моста вал главной передачи и шестерня коническая Foton 354/404,https://zip-agro.ru/glavnaya-para-zadnego-mosta-val-glavnoj-peredachi-i-shesternya-konicheskaya-foton-354404,Foton,Запчасти,В наличии,FT304.38.115/FT,15194.95,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d0b3d0bbd0b0d0b2d0bdd0b0d18f-d0bfd0b0d180d0b0-d0b7d0b0d0b4d0bdd0b5d0b3d0be-d0bcd0bed181d182d0b0-d0b2d0b0d0bb-d0b3d0bbd0b0d0b2d0bdd0be_60e41a871276e-170x170.jpeg,"Главная пара заднего моста вал главной передачи и шестерня коническая Foton
Диаметры шестерни (мм) —.."
"Главная пара переднего моста Z-30 Z8/15 L-180 мм Foton 244, ДТЗ 244, Jinma 244/264",https://zip-agro.ru/glavnaya-para-perednego-mosta-z-30-z815-l-180-mm-foton-244-dtz-244-jinma-244264,Foton,Запчасти,В наличии,FT254.31F.127FT,10440.00,https://zip-agro.ru/image/cache/catalog/zapshasti/0/7605-1-170x170.JPEG,"Главная пара переднего моста L-180 mm Z8/15/Z-30 Foton 244, ДТЗ 244, Jinma 244/264
Длина вала (мм) —.."
"Глушитель на 3 отверствия Foton 244, ДТЗ 244, Jinma 244/264",https://zip-agro.ru/glushitel-na-3-otverstviya-foton-244-dtz-244-jinma-244264,Foton,Запчасти,В наличии,FT250.22.010,2915.25,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d0b3d0bbd183d188d0b8d182d0b5d0bbd18c-d0bdd0b0-3-d0bed182d0b2d0b5d180d181d182d0b2d0b8d18f-foton-244-d0b4d182d0b7-244-jinma-244-264_60e41a8ca4396-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
"Головка гидравлического цилиндра  Foton 244, ДТЗ 244, Jinma 244/264",https://zip-agro.ru/golovka-gidravlicheskogo-tsilindra-foton-244-dtz-244-jinma-244264,Foton,Запчасти,В наличии,TE250.55.010,4468.90,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/2/d0b3d0bed0bbd0bed0b2d0bad0b0-d0b3d0b8d0b4d180d0b0d0b2d0bbd0b8d187d0b5d181d0bad0bed0b3d0be-d186d0b8d0bbd0b8d0bdd0b4d180d0b0-foton-244_60e41a92691d2-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
"Головка гидравлического цилиндра в сборе Foton 244, Jinma 244",https://zip-agro.ru/golovka-gidravlicheskogo-tsilindra-v-sbore-foton-244-jinma-244,Foton,Запчасти,В наличии,TE250.55.126,4427.50,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d0b3d0bed0bbd0bed0b2d0bad0b0-d0b3d0b8d0b4d180d0b0d0b2d0bbd0b8d187d0b5d181d0bad0bed0b3d0be-d186d0b8d0bbd0b8d0bdd0b4d180d0b0-d0b2-d181_60e41a98094e7-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Гровер 12 Foton 240/244,https://zip-agro.ru/grover-12-foton-240244,Foton,Запчасти,В наличии,GB/T93-12-A0P,44.85,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d0b3d180d0bed0b2d0b5d180-12-foton-240-244_60e41a9e3a93f-170x170.jpeg,"Гровер Foton 240/244
Диаметр (мм) — 12,5 — 19
Сечение (мм) — 3,5
Вес (гр.) — 4
                     .."
"Груз заднего колеса, к-т: 2шт. Foton 240/244",https://zip-agro.ru/gruz-zadnego-kolesa-k-t-2sht-foton-240244,Foton,Запчасти,В наличии,FT250.91B.101,7547.45,https://zip-agro.ru/image/cache/catalog/zapshasti/7/4609-1-170x170.JPG,"Груз заднего колеса (2шт.) Foton 240/244
Диаметр внутренний (мм) — 230
Диаметр внешний (мм) — 472
То.."
"Датчик давления масла 2-х контактный Foton 244/504, Jinma 244/404",https://zip-agro.ru/datchik-davleniya-masla-2-h-kontaktnyj-foton-244504-jinma-244404,Foton,Запчасти,В наличии,FT250.48.036,1090.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d0b4d0b0d182d187d0b8d0ba-d0b4d0b0d0b2d0bbd0b5d0bdd0b8d18f-d0bcd0b0d181d0bbd0b0-2-d185-d0bad0bed0bdd182d0b0d0bad182d0bdd18bd0b9-foton-244-504_60e41aa31d11d-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Датчик давления масла Foton 354/404,https://zip-agro.ru/datchik-davleniya-masla-foton-354404,Foton,Запчасти,В наличии,FT300.48.073a,518.65,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d0b4d0b0d182d187d0b8d0ba-d0b4d0b0d0b2d0bbd0b5d0bdd0b8d18f-d0bcd0b0d181d0bbd0b0-foton-354-404_60e41aa819979-170x170.jpeg,"Датчик давления масла Foton 354/404
Резьба М14
Вес (гр.) — 42
                                      .."
Датчик оборотов двигателя/моточасов Foton 244/354/404,https://zip-agro.ru/datchik-oborotov-dvigatelyamotochasov-foton-244354404,Foton,Запчасти,В наличии,FT300.48.074,1990.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d0b4d0b0d182d187d0b8d0ba-d0bed0b1d0bed180d0bed182d0bed0b2-d0b4d0b2d0b8d0b3d0b0d182d0b5d0bbd18f-d0bcd0bed182d0bed187d0b0d181d0bed0b2-foto_60e41aad0087b-170x170.jpeg,"Датчик оборотов двигателя (моточасов) Foton 244/354/404
Длина общая (мм) — 75
Резьба — М16
Вес (г.."
